customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,Feedback
7351-MHQVU,0,0,0,0,-1.0738427650786138,0,1,0,2,2,0,2,0,2,0,0,1,-0.4590445819648154,-0.871620935871822,0,
9224-VTYID,1,0,1,1,0.5956921474426305,1,2,0,2,2,2,2,2,2,2,1,3,0.8554368451665879,0.8990439552070875,0,Surely the best network in the world...if you live in a cave.
9500-IWPXQ,0,0,1,1,1.1657772395230557,1,2,0,2,2,2,2,0,2,1,1,2,0.4865179111297087,1.1207550836244229,0,"Never got refund, so frustrated!"
5762-TJXGK,0,0,0,0,0.7992939660427822,0,1,0,2,2,2,0,2,2,2,1,0,-0.1998042499389002,0.3340381763371035,0,"Never got refund, so frustrated!"
4504-YOULA,0,0,1,1,0.1070477828022663,1,2,0,2,2,0,0,0,0,0,1,1,-0.1765390919365744,-0.0640220366009501,0,"Average experience, could improve."
5569-IDSEY,1,0,1,0,1.5729808767233588,1,2,1,0,2,2,0,2,2,1,1,0,1.3606231332170895,2.291382777992019,0,Customer support is useless…
4250-FDVOU,0,0,0,0,-1.0738427650786138,1,0,0,2,2,0,0,0,0,0,0,2,-0.2828940999472064,-0.8356403365766948,1,Conncetion is baddd sometimes.
7284-ZZLOH,1,0,1,0,0.5142514200025698,1,0,0,2,0,2,0,0,0,2,0,1,-0.3809401229570078,0.0063277609165774,0,Fast and reliable connection 👍
5277-ZLOOR,0,1,0,0,-1.2367242199587352,1,2,1,0,0,0,0,2,0,0,1,2,0.6909189421501416,-0.9246647273480124,1,"Service bilkul theek hai, par kabhi kabhi slow hota hai."
2141-RRYGO,0,0,0,0,-1.1552834925186746,1,0,0,0,2,0,0,2,2,0,1,0,0.1292315560939922,-0.8920835220967194,1,Not bad 😂
1777-JYQPJ,1,0,0,0,-1.2367242199587352,0,1,0,0,0,0,0,0,0,0,0,3,-1.3447823830533592,-0.990445209494932,0,Customer support is useless…
6376-GAHQE,1,0,0,0,-1.1552834925186746,1,0,1,0,0,0,0,2,0,0,0,2,0.4350022041245586,-0.8753293657378227,1,
3401-URHDA,1,0,0,0,0.758573602322752,1,2,0,2,0,0,2,0,0,1,0,1,-0.1615829189350795,0.3362676490541634,0,Customer support bahut acha hai 👍
1599-EAHXY,1,0,1,1,1.125056875803025,1,2,2,1,1,1,1,1,1,1,0,1,-1.3564149620545218,-0.3423750164239888,0,"Worst service ever, totally disappointed."
8631-XVRZL,1,0,0,0,-0.9516816739185228,1,0,2,1,1,1,1,1,1,1,1,3,-1.4827115340671475,-0.935149871314384,0,"Oh great, another outage, just what I needed 🙄"
5052-PNLOS,1,0,0,0,-1.1960038562387048,1,2,1,0,2,2,0,2,2,0,1,0,1.3489905542159264,-0.8647117778476656,1,Ths is the worst experiance ever!
3853-LYGAM,1,0,0,0,-0.62591876415828,1,2,1,0,0,2,2,0,2,0,1,0,1.0266019361836989,-0.2833933223647375,0,"Provider cares so much, especially when you pay bills."
6979-ZNSFF,0,0,0,0,-0.9924020376385532,1,2,1,0,0,0,0,2,0,0,1,2,0.7407728521551253,-0.6709683913364198,1,"Regular monthly bills, same every month."
5751-USDBL,1,0,1,1,0.5549717837226001,1,0,0,2,0,2,2,2,2,2,0,3,0.5396954151350245,0.6906655151175167,0,Overpricd but good speed.
5680-LQOGP,0,0,0,0,1.4508197855632678,1,0,0,2,2,2,2,2,2,2,1,1,0.5878875281398422,1.485439427768469,0,"Great service, very happy! 😊"
2386-LAHRK,1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,2,0,0,1,3,-0.3742929349563432,-0.9838009393183472,1,"Speed mast hai, par thoda expensive hai."
8189-DUKMV,0,0,1,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,1,0,0,-1.4710789550659844,-0.9725211318092613,0,Not bad 😂
6032-IGALN,0,0,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,1,3,-1.3181936310507012,-0.9963389641033976,1,"Service is okay, nothing special."
9931-DCEZH,1,0,0,1,-0.1779947632379461,1,0,0,0,2,0,2,0,0,1,1,1,-0.344380588953353,-0.3378719230152736,0,"Terrible experience, always disconnects 😡"
1898-JSNDC,0,0,0,0,0.2699292376823877,1,0,0,0,2,0,0,2,0,1,1,1,-0.2047896409393986,-0.0253484108555129,0,
0315-LVCRK,1,0,0,0,-0.8702409464784621,1,0,1,0,0,2,0,0,2,0,0,2,0.6659919871476498,-0.6150549815115381,0,"Regular monthly bills, same every month."
3911-RSNHI,0,0,1,0,1.5729808767233588,0,1,0,0,2,2,2,2,2,2,1,1,-0.1117290089300958,0.8955121172394677,0,
2410-CIYFZ,1,0,0,1,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,0,3,-1.4744025490663168,-0.9884806246254434,0,"It's fine, gets the job done."
4248-HCETZ,1,1,1,0,-0.0965540357978854,1,0,1,0,2,2,0,0,0,0,1,3,0.4948268961305394,0.0367457154127034,1,Ughh... why me? 😒
5505-OVWQW,0,0,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,0,3,-1.4827115340671475,-0.8512907935707101,0,Overpricd but good speed.
7271-AJDTL,0,0,1,0,0.9214550572028734,1,2,1,0,2,2,0,2,0,0,1,1,0.9867188081797118,1.2322507934647218,0,Best customer service ever!!
1867-TJHTS,0,0,0,0,1.0436161483629645,1,2,1,2,0,0,0,0,0,0,1,0,0.4998122871310375,0.9910924822381796,0,Fast and reliable connection 👍
0516-WJVXC,0,0,0,0,-1.1145631287986442,1,0,0,2,0,0,2,0,0,0,0,2,-0.3510277769540174,-0.8713339740369528,1,"Worst service ever, totally disappointed."
9174-FKWZE,0,1,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,1,2,-1.505976692069473,-0.9988333246680292,1,
6860-YRJZP,1,1,0,0,-0.9516816739185228,1,2,1,0,0,0,0,0,0,0,1,2,0.3087056321119333,-0.7078981720853447,0,"Never got refund, so frustrated!"
4429-WYGFR,1,0,0,0,-0.2594354906780068,1,0,0,0,0,0,2,0,0,0,0,0,-0.518869273970796,-0.4611772160598013,0,Surely the best network in the world...if you live in a cave.
2817-LVCPP,0,0,0,0,0.7178532386027215,1,0,2,1,1,1,1,1,1,2,0,1,-1.5076384890696393,-0.5553669198587629,0,"Service is okay, nothing special."
5038-ETMLM,0,0,1,0,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.624848856243503,2.6050982854658518,0,"Never got refund, so frustrated!"
5056-FIMPT,0,0,0,1,0.4328106925625091,1,0,1,2,2,0,2,2,2,1,1,1,1.3705939152180862,0.9934985468536204,0,"Terrible experience, always disconnects 😡"
4521-WFJAI,1,0,0,0,0.9621754209229036,1,2,2,1,1,1,1,1,1,2,1,0,-1.289943082047877,-0.369901278584126,0,"No complaints, no praises."
6569-KTMDU,0,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.517609271070636,-0.9989878425791124,0,"Great service, very happy! 😊"
8809-RIHDD,1,0,1,1,1.6137012404433893,1,2,1,0,2,2,0,2,2,2,1,2,1.284180471209448,2.247455543269747,1,Bill payment ka process easy nahi hai.
8809-XKHMD,1,0,1,0,1.6137012404433893,1,2,1,2,2,0,2,0,2,2,1,0,1.1894580421999783,2.226463181349707,0,"Kabhi kabhi disconnect ho jata hai, it's frustrating yaar."
0396-YCHWO,1,0,1,0,0.1477681465222966,1,2,1,0,0,0,0,2,2,0,1,2,1.0182929511828682,0.5263688276613012,0,
0867-LDTTC,1,0,0,0,-1.1145631287986442,1,0,0,0,0,2,2,2,2,0,0,0,0.3452651661155883,-0.8340730834785635,0,"Terrible experience, always disconnects 😡"
4822-NGOCH,0,0,0,0,-0.7888002190384014,1,2,1,0,2,2,0,0,0,0,1,2,0.6543594081464871,-0.5400696466615095,1,"Worst service ever, totally disappointed."
9391-DXGGG,0,1,0,0,0.4735310562825394,1,0,1,0,2,2,0,0,2,1,0,1,0.8105683261621028,0.7544151904330549,0,Fast and reliable connection 👍
9844-FELAJ,0,1,1,1,1.5322605130033284,1,2,1,0,2,2,2,2,2,1,1,2,1.433742201224399,2.2930162530520435,0,Servce is good but cn get bettr.
2122-SZZZD,1,0,0,0,0.4735310562825394,1,0,2,1,1,1,1,1,1,1,0,1,-1.504314895069307,-0.6385637779835077,0,Servce is good but cn get bettr.
5307-DZCVC,0,1,1,0,-0.0151133083578247,1,2,1,0,0,0,0,2,0,0,1,1,0.7042133181514708,0.1530535544838842,1,"Worst service ever, totally disappointed."
3148-AOIQT,0,0,1,0,1.4915401492832985,1,2,2,1,1,1,1,1,1,2,1,1,-1.3231790220511994,-0.2488033842693607,0,Surely the best network in the world...if you live in a cave.
8679-JOEVF,0,1,0,0,-0.6666391278783103,1,0,0,0,0,0,2,2,0,0,0,2,-0.1782008889367407,-0.5553889938460604,1,Surely the best network in the world...if you live in a cave.
8395-ETZKQ,1,1,1,1,1.4508197855632678,1,0,2,1,1,1,1,1,1,1,0,0,-1.504314895069307,-0.4804919549452222,0,Servce is good but cn get bettr.
6692-YQHXC,1,0,0,0,-0.6666391278783103,1,0,1,0,0,0,0,0,0,0,1,1,0.1724382780983114,-0.4752162719810901,0,"Average experience, could improve."
3889-VWBID,1,0,1,1,1.4508197855632678,1,0,0,2,2,0,2,2,2,2,0,0,0.6011819041411709,1.5427655727803984,0,"Speed mast hai, par thoda expensive hai."
5222-JCXZT,1,0,0,0,-1.1552834925186746,1,0,2,1,1,1,1,1,1,0,0,3,-1.520932865070968,-0.972587353771154,0,"Speed so fast, I can watch paint dry."
9754-CLVZW,0,0,1,1,-0.2594354906780068,0,1,0,2,2,0,2,0,0,0,0,1,-0.8611994560050172,-0.5548371441636198,0,Customer support is useless…
1432-FPAXX,0,0,0,0,-0.1372743995179157,0,1,0,0,2,0,0,0,0,0,1,2,-1.1353959610324276,-0.6293589252803985,1,"Worst service ever, totally disappointed."
2739-CCZMB,1,0,0,1,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,0,1,-1.4760643460664828,-0.9535595767206022,0,"It's fine, gets the job done."
7080-TNUWP,1,0,1,0,1.5322605130033284,1,2,1,0,2,2,0,2,0,1,1,0,1.0049985751815391,1.9076265088228257,0,"Speed so fast, I can watch paint dry."
0496-AHOOK,1,0,1,0,-0.3408762181180675,1,0,0,2,0,0,2,2,2,1,0,0,0.3203382111130964,-0.2512094488848017,0,"Never got refund, so frustrated!"
8336-TAVKX,0,1,1,0,1.6137012404433893,1,2,0,2,2,2,2,0,2,2,0,0,0.4549437681265523,1.5011781807116749,0,Best customer service ever!!
2468-SJFLM,1,0,0,0,-1.2774445836787656,1,0,1,0,0,0,2,0,0,0,1,3,0.3170146171127639,-0.9746181606025356,0,"It's fine, gets the job done."
3181-VTHOE,1,0,1,0,1.5322605130033284,0,1,0,0,2,2,2,0,2,1,1,0,-0.4557209879644833,0.5974249927723531,0,"Very satisfied, keep it up!"
7168-HDQHG,0,0,1,1,0.1477681465222966,1,0,2,1,1,1,1,1,1,0,0,0,-1.5142856770703037,-0.6971039922968065,0,Love it! 😍🔥
4803-AXVYP,0,1,0,0,0.2292088739623573,1,2,1,0,0,0,2,2,2,0,1,2,1.156222102196656,0.6411756355962438,1,👌👌👌
3884-HCSWG,0,0,0,0,-0.62591876415828,1,0,1,0,0,0,0,0,0,0,1,2,0.1741000750984774,-0.5021465364841914,1,"Slow internet, drops frequently."
4567-AKPIA,0,0,1,1,0.3513699651224484,1,2,1,0,2,2,2,2,2,1,1,0,1.4736253292283856,0.9590410526820294,0,Customer support bahut acha hai 👍
5077-DXTCG,0,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,0,0,1,2,-0.6468276429835875,-0.9874210732351574,1,"No complaints, no praises."
1142-WACZW,1,0,0,0,-1.2367242199587352,0,1,0,0,0,0,2,0,0,0,0,0,-1.160322916034919,-0.9740442369327972,1,"It's fine, gets the job done."
7901-HXJVA,1,0,0,0,-0.748079855318371,1,0,1,0,0,2,0,0,0,0,0,2,0.3884718881199074,-0.5140444156376107,0,Ths is the worst experiance ever!
5649-ANRML,1,1,0,0,-1.2367242199587352,1,0,1,0,2,2,2,0,2,0,1,1,1.0083221691818711,-0.9278433815188702,1,Ughh... why me? 😒
4892-VLANZ,1,0,0,0,-1.2774445836787656,1,0,2,1,1,1,1,1,1,0,0,3,-1.4943441130683104,-0.9986788067569456,1,Fast and reliable connection 👍
5924-IFQTT,1,0,1,1,-0.7888002190384014,1,2,0,0,2,2,2,2,0,0,1,2,0.2671607071077802,-0.5968218680037007,0,Customer support is useless…
7968-QUXNS,1,0,0,0,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,0,3,-1.522594662071134,-0.9587911117101392,0,"Regular monthly bills, same every month."
2919-HBCJO,0,0,0,0,-1.1552834925186746,1,0,1,0,2,0,0,0,0,0,1,0,0.395119076120572,-0.8601424624770575,1,"No complaints, no praises."
4236-XPXAV,0,0,1,1,-1.1145631287986442,1,0,1,0,2,0,2,2,2,0,1,3,1.1429277261953277,-0.802109949871604,1,"Slow internet, drops frequently."
8903-WMRNW,0,0,1,0,-0.7073594915983407,1,0,1,2,0,2,0,2,2,0,0,2,1.2293411702039656,-0.2704138178337346,0,"Very satisfied, keep it up!"
2452-SNHFZ,0,0,0,0,0.5956921474426305,1,0,1,2,0,0,0,0,0,0,0,1,0.3552359481165849,0.5576697416493321,0,Surely the best network in the world...if you live in a cave.
3629-WEAAM,0,0,0,0,-0.9924020376385532,1,0,0,0,0,2,2,0,2,0,0,3,-0.0219919709211252,-0.7848922397794572,0,"Kabhi kabhi disconnect ho jata hai, it's frustrating yaar."
6029-CSMJE,1,0,0,0,-0.62591876415828,0,1,0,0,0,0,0,0,0,0,1,3,-1.299913864048874,-0.8130807215585231,0,Best customer service ever!!
7993-NQLJE,1,0,1,1,-0.7073594915983407,1,0,1,2,0,0,0,0,0,0,0,3,0.3436033691154218,-0.4990341042752264,0,"Worst service ever, totally disappointed."
9909-DFRJA,0,0,0,0,-0.2594354906780068,1,0,1,2,0,2,2,0,2,1,1,0,1.0332491241843629,0.0853967834166666,0,
9099-FTUHS,0,0,0,0,-0.3815965818380978,1,2,0,2,0,0,0,0,0,0,0,2,-0.344380588953353,-0.4559015330956691,0,Ughh... why me? 😒
0581-BXBUB,0,1,0,0,-1.1552834925186746,1,0,1,0,2,0,0,0,0,0,0,2,0.2654989101076142,-0.8671399164504042,0,"Never got refund, so frustrated!"
4962-CHQPW,1,0,0,1,-0.1372743995179157,1,0,2,1,1,1,1,1,1,1,0,3,-1.4926823160681442,-0.7712063676549303,0,"Oh great, another outage, just what I needed 🙄"
9467-ROOLM,0,0,0,0,-0.3001558543980371,1,0,2,1,1,1,1,1,1,0,0,3,-1.519271068070802,-0.8037654989189258,0,"Very satisfied, keep it up!"
3030-YZADT,1,0,0,0,-0.9516816739185228,1,0,0,0,0,0,0,0,0,0,0,3,-0.6584602219847502,-0.8171423352212859,1,"Supprt team was helpfull, thx!"
7410-KTVFV,1,0,1,0,-0.5851984004382496,1,0,0,0,0,2,0,0,0,0,1,3,-0.5055748979694671,-0.619646370869444,1,"No complaints, no praises."
5150-ITWWB,1,1,0,0,-1.1960038562387048,1,2,1,0,0,0,0,2,2,0,1,2,1.0000131841810405,-0.8591932810232596,0,"Terrible experience, always disconnects 😡"
2253-KPMNB,0,0,1,1,1.4915401492832985,0,1,0,2,2,2,2,0,0,2,0,0,-0.6152534999804311,0.3706147732892664,0,"Great service, very happy! 😊"
1345-ZUKID,1,0,0,0,-0.748079855318371,1,0,2,1,1,1,1,1,1,1,0,3,-1.5093002860698053,-0.8640274842414393,0,Ughh... why me? 😒
6429-SHBCB,1,0,0,0,-0.5444780367182193,1,2,0,0,0,0,0,2,2,0,0,3,0.1608056990971482,-0.3917545260087737,0,"Speed mast hai, par thoda expensive hai."
9281-OFDMF,1,1,0,0,0.2699292376823877,1,2,1,0,2,0,0,0,2,0,0,2,0.8620840331672525,0.4994606371454977,0,"Service bilkul theek hai, par kabhi kabhi slow hota hai."
2603-HVKCG,1,0,0,0,-0.055833672077855,1,0,1,0,2,2,0,2,2,0,1,2,1.217708591202803,0.3804376976367091,0,Ughh... why me? 😒
1834-WULEG,1,0,1,1,-0.3408762181180675,1,0,2,1,1,1,1,1,1,1,0,3,-1.479387940066815,-0.8132793874442017,0,👌👌👌
9097-ZUBYC,1,0,1,0,-0.748079855318371,1,0,0,0,0,0,2,0,0,0,0,0,-0.5305018529719588,-0.714100962515977,0,Servce is good but cn get bettr.
5148-ORICT,0,0,1,0,1.2879383306831464,1,0,0,2,2,2,2,0,2,2,1,3,0.3186764141129299,1.0938248191213216,0,"Great service, very happy! 😊"
4893-GYUJU,0,0,0,0,0.7178532386027215,1,0,2,1,1,1,1,1,1,1,1,3,-1.5093002860698053,-0.5513715281578929,0,"Service is okay, nothing special."
4578-PHJYZ,1,0,1,1,0.7992939660427822,1,0,0,0,2,2,2,2,0,1,1,2,0.1325551500943243,0.5301876274637902,0,Customer support bahut acha hai 👍
7272-QDCKA,1,0,0,0,-0.1779947632379461,1,2,1,0,2,0,0,2,2,1,0,2,1.177825463198816,0.1794761172791401,0,"Service bilkul theek hai, par kabhi kabhi slow hota hai."
8908-SLFCJ,0,0,0,0,-0.4630373092781585,1,0,2,1,1,1,1,1,1,2,1,1,-1.4594463760648215,-0.8152660463009879,0,Fast and reliable connection 👍
8393-DLHGA,1,0,0,1,-0.3001558543980371,1,0,1,0,2,0,0,2,2,0,1,2,1.034910921184529,0.0736534221743307,1,Customer support is useless…
9766-HGEDE,0,0,1,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,0,3,-1.5093002860698053,-0.8718858237193934,0,Love it! 😍🔥
6968-MHOMU,1,0,1,0,1.0436161483629645,0,1,0,0,0,0,0,2,2,1,1,1,-0.6567984249845842,0.1798734490504973,0,Best customer service ever!!
7395-IGJOS,1,1,1,0,-0.62591876415828,1,0,1,0,0,0,0,0,2,0,0,0,0.5563133851366857,-0.4206052274067683,1,Fast and reliable connection 👍
5044-XDPYX,0,0,1,0,0.758573602322752,1,2,2,1,1,1,1,1,1,2,0,3,-1.304899255049372,-0.4417741812251897,0,"No complaints, no praises."
1814-WFGVS,1,0,1,1,1.6137012404433893,0,1,0,2,0,2,2,2,0,2,0,3,-0.5271782589716266,0.5496789582475923,0,"Never got refund, so frustrated!"
2834-SPCJV,1,0,1,0,0.7992939660427822,1,0,1,2,0,0,0,2,0,0,0,2,0.642726829145324,0.9124207915094472,1,"Never got refund, so frustrated!"
3721-WKIIL,0,0,0,0,-0.2187151269579764,1,0,2,1,1,1,1,1,1,2,1,3,-1.5009913010689746,-0.7596837462855706,0,Ths is the worst experiance ever!
6734-CKRSM,0,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,0,0,3,-1.4876969250676455,-0.979341993884227,0,Best customer service ever!!
1265-ZFOSD,0,0,1,0,1.2879383306831464,1,2,0,2,2,2,2,0,2,2,1,3,0.5496661971360212,1.257061955187251,0,"Worst service ever, totally disappointed."
6568-POCUI,0,0,1,0,0.5142514200025698,1,0,1,0,0,0,2,2,2,2,1,1,1.0116457631822036,0.8846737894763342,0,
7890-VYYWG,1,1,1,0,-1.1960038562387048,0,1,0,0,0,0,0,2,0,0,1,3,-0.9409657120129912,-0.9660534535310574,1,"Regular monthly bills, same every month."
5197-LQXXH,0,0,1,0,1.5729808767233588,1,2,0,0,2,2,2,2,2,2,1,1,0.6161380771426661,1.5948822567900889,0,"It's fine, gets the job done."
9907-SWKKF,0,1,0,0,-1.2774445836787656,0,1,0,0,0,0,0,0,0,0,0,3,-1.3198554280508674,-0.9963610380906952,1,Customer support is useless…
3457-PQBYH,0,0,1,1,1.0436161483629645,1,0,2,1,1,1,1,1,1,2,0,1,-1.477726143066649,-0.4949724906124635,0,Really love the new features.
7682-AZNDK,1,0,1,1,0.0663274190822359,1,0,1,0,2,2,0,2,0,0,1,2,0.8338334841644282,0.3575248988217753,0,😤😤😤
0587-DMGBH,0,0,0,0,-0.9924020376385532,1,0,0,2,0,0,0,0,0,0,1,2,-0.4956041159684701,-0.8460371845938757,1,Customer support is useless…
5384-ZTTWP,0,0,1,1,-0.7073594915983407,1,0,2,1,1,1,1,1,1,0,0,3,-1.4943441130683104,-0.8869182090690754,0,Overpricd but good speed.
3745-HRPHI,1,0,1,1,1.369379058123207,0,1,0,0,0,2,2,2,2,2,0,0,-0.3360716039525224,0.5960343315726027,0,
7636-OWBPG,1,1,0,0,-0.8295205827584317,0,1,0,0,2,0,0,0,0,0,1,1,-1.1769408860365806,-0.8391280265697194,0,Bill payment ka process easy nahi hai.
1231-YNDEK,1,0,0,0,1.0436161483629645,1,0,2,1,1,1,1,1,1,2,1,0,-1.51594747407047,-0.5502678287930117,0,Ths is the worst experiance ever!
1407-DIGZV,0,0,1,1,-1.1960038562387048,1,0,2,1,1,1,1,1,1,2,0,3,-1.517609271070636,-0.9844631589372758,0,Customer support is useless…
6397-JNZZG,0,1,1,0,0.4328106925625091,0,1,0,0,2,2,0,2,2,0,0,1,-0.3061592579495322,0.0266137552430938,1,Customer support bahut acha hai 👍
0570-BFQHT,0,0,0,0,-0.9516816739185228,1,0,1,0,2,2,0,0,0,0,0,2,0.5247392421335293,-0.7187364998484781,0,"Very satisfied, keep it up!"
4393-OBCRR,0,0,0,0,-1.1960038562387048,1,0,2,1,1,1,1,1,1,1,0,3,-1.479387940066815,-0.9759867478149884,0,"Great service, very happy! 😊"
3523-QRQLL,0,0,1,1,-0.4223169455581282,1,0,0,0,2,0,0,2,2,1,1,0,0.1574821050968162,-0.3459951503407992,1,"No complaints, no praises."
8564-LDKFL,1,0,1,0,0.3106496014024181,1,2,1,0,2,2,0,2,2,1,1,0,1.3705939152180862,0.8373692346975258,0,Really love the new features.
3696-DFHHB,0,0,0,0,1.4508197855632678,1,2,2,1,1,1,1,1,1,2,0,0,-1.304899255049372,-0.2031323045505766,0,Love it! 😍🔥
0895-DQHEW,1,0,1,0,0.880734693482843,1,2,1,0,2,2,0,2,2,0,1,2,1.3140928172124378,1.3227762153722775,1,"Average experience, could improve."
4717-GHADL,0,0,0,0,0.7178532386027215,1,2,0,0,2,0,2,2,2,2,1,3,0.4931650991303729,0.7691826879351653,0,"Worst service ever, totally disappointed."
5501-TVMGM,1,0,0,0,-1.2774445836787656,1,0,0,0,0,0,0,0,2,0,1,2,-0.3161300399505289,-0.9830283497629304,0,"Very satisfied, keep it up!"
5879-HMFFH,0,0,1,0,1.6137012404433893,1,2,0,2,2,2,2,2,2,2,0,0,0.7740087921584478,1.8713810216801268,0,
6772-WFQRD,1,0,0,1,0.3106496014024181,1,0,2,1,1,1,1,1,1,1,1,0,-1.4744025490663168,-0.6299990709120296,0,"Speed mast hai, par thoda expensive hai."
3810-DVDQQ,0,0,1,1,1.6137012404433893,1,2,1,2,2,2,2,2,2,2,1,0,1.7561308192566265,2.6607909554177565,0,"No complaints, no praises."
6972-SNKKW,0,0,0,0,-1.0738427650786138,1,0,2,1,1,1,1,1,1,0,0,3,-1.4876969250676455,-0.959210517468794,0,Customer support is useless…
3694-GLTJM,0,0,0,0,-1.1145631287986442,1,0,2,1,1,1,1,1,1,0,1,1,-1.4993295040688086,-0.966781895111879,0,
8550-XSXUQ,1,0,1,0,0.6364125111626608,1,2,0,0,2,2,0,0,2,1,1,1,0.1923798421003046,0.5026613653036531,0,
8149-RSOUN,0,0,0,0,-1.2774445836787656,1,2,1,0,0,0,0,2,2,0,1,2,0.966777244177718,-0.9659872315691646,1,Best customer service ever!!
9055-MOJJJ,0,0,1,1,1.2879383306831464,1,0,0,2,0,0,2,2,0,1,0,3,0.0345091270845229,0.788519500807884,0,Conncetion is baddd sometimes.
4359-INNWN,0,0,0,0,-0.62591876415828,1,0,2,1,1,1,1,1,1,1,0,1,-1.4860351280674795,-0.8582440995694617,0,Conncetion is baddd sometimes.
0585-EGDDA,1,0,1,0,0.3106496014024181,1,0,1,0,2,2,0,0,0,0,1,2,0.5064594751317021,0.3915188392601163,0,"Slow internet, drops frequently."
4032-RMHCI,0,0,1,1,0.3513699651224484,0,1,0,2,0,2,0,0,0,1,0,1,-0.9758634490164798,-0.3838741125435219,0,"Kabhi kabhi disconnect ho jata hai, it's frustrating yaar."
0549-CYCQN,1,1,0,0,0.758573602322752,1,2,1,0,2,0,0,0,0,1,1,0,0.4931650991303729,0.7473294405105175,0,"Regular monthly bills, same every month."
3481-JHUZH,1,0,1,0,0.3513699651224484,1,2,1,0,2,0,0,0,0,0,1,2,0.5147684601325326,0.510828740603774,0,"Very satisfied, keep it up!"
7250-EQKIY,0,0,1,1,-1.2774445836787656,1,0,0,0,0,2,0,0,0,0,0,3,-0.4756625519664766,-0.9851474525435022,1,"It's fine, gets the job done."
3594-IVHJZ,0,0,0,0,-1.2367242199587352,1,0,2,1,1,1,1,1,1,0,1,3,-1.4727407520661506,-0.988679290511122,0,😤😤😤
6869-FGJJC,1,0,0,0,1.4508197855632678,1,0,1,0,2,2,0,0,0,1,0,1,0.4931650991303729,1.4036994528053672,0,😤😤😤
3896-ZVNET,0,0,1,1,-0.3408762181180675,1,2,2,1,1,1,1,1,1,2,0,3,-1.33148800705203,-0.7550040609784743,0,Surely the best network in the world...if you live in a cave.
8205-VSLRB,1,0,1,0,1.5322605130033284,1,2,0,2,0,2,2,0,2,2,0,1,0.4167224371227313,1.4199238334691209,0,"Slow internet, drops frequently."
5960-MVTUK,1,0,0,0,-1.1960038562387048,0,1,0,0,0,0,2,0,0,0,1,2,-1.1636465100352518,-0.9646627923313073,0,Really love the new features.
6817-WTYHE,1,0,0,0,-1.2367242199587352,1,0,0,0,0,0,0,0,0,0,0,0,-0.6601220189849164,-0.9583937799387818,0,Best customer service ever!!
3082-VQXNH,1,0,1,0,-1.1960038562387048,0,1,0,0,2,0,0,0,0,0,0,1,-1.1619847130350858,-0.9657444177088906,0,😤😤😤
4013-UBXWQ,0,0,0,0,-1.0331224013585834,1,2,0,0,0,0,2,2,2,0,1,2,0.328647196113927,-0.7773650101109675,1,
4931-TRZWN,0,0,0,0,-0.7888002190384014,1,0,0,2,0,0,0,2,2,0,1,2,0.2389101581049563,-0.5995590424286061,0,
0750-EKNGL,1,0,0,0,-1.0331224013585834,1,0,2,1,1,1,1,1,1,0,0,3,-1.462769970065154,-0.94512731357291,0,"Great service, very happy! 😊"
7669-LCRSD,1,0,1,1,-0.8295205827584317,1,0,0,0,0,0,0,2,0,0,1,3,-0.2812323029470404,-0.7298838634337782,0,Surely the best network in the world...if you live in a cave.
3567-PQTSO,1,0,1,1,0.8400143297628127,1,2,1,0,2,2,0,2,2,1,1,2,1.3456669602155942,1.4544034016280096,0,"Service is okay, nothing special."
5519-NPHVG,0,0,0,0,-0.8295205827584317,1,2,1,0,0,0,0,2,2,0,1,2,0.9784098231788813,-0.5455881434859154,1,"Kabhi kabhi disconnect ho jata hai, it's frustrating yaar."
8043-PNYSD,1,0,1,1,1.247217966963116,1,0,2,1,1,1,1,1,1,2,0,3,-1.502653098069141,-0.4575129341683956,0,Ughh... why me? 😒
9938-EKRGF,0,0,0,0,-0.7073594915983407,1,0,0,2,2,2,2,2,2,0,0,3,0.6543594081464871,-0.4388604149019034,0,Servce is good but cn get bettr.
2703-AMTUL,1,0,1,1,0.1477681465222966,1,0,0,2,2,0,0,0,0,1,0,3,-0.3693075439558449,-0.1512363604138626,0,"Speed mast hai, par thoda expensive hai."
